发布日期,收盘指数,开盘指数,最高指数,最低指数,成交量(亿股),成交额(亿元),涨跌幅(%)
2017/8/7 0:00,2800.31,2777.22,2800.58,2776.94,7.96,75.39,0.92
2017/8/4 0:00,2774.73,2787.77,2792.56,2774.73,8.72,83.01,-0.45
2017/8/3 0:00,2787.41,2775.57,2787.41,2775.57,7.82,75.68,0.33
2017/8/2 0:00,2778.36,2808.17,2808.53,2777.66,9.12,92.59,-1.02
2017/8/1 0:00,2806.88,2811.08,2816.86,2795.17,9.56,98,-0.05
2017/7/31 0:00,2808.21,2788.28,2808.69,2783.36,9.63,99.32,0.72
2017/7/28 0:00,2788.09,2789.17,2796.76,2783.07,8.12,82.22,-0.19
2017/7/27 0:00,2793.41,2747.28,2793.43,2741.1,8.92,92.52,1.53
2017/7/26 0:00,2751.37,2759.39,2762.11,2737.8,7.5,79.34,-0.38
2017/7/25 0:00,2762,2764.85,2766.55,2745.9,7.45,81.94,-0.35
2017/7/24 0:00,2771.78,2754.57,2774.37,2751.85,9.16,95.84,0.47
2017/7/20 0:00,2753.44,2740.55,2763.86,2738.82,8.54,86.63,0.41
2017/7/19 0:00,2742.28,2706.26,2742.49,2696.47,8.39,88.07,1.07
2017/7/18 0:00,2713.26,2685.16,2714.23,2673.61,7.01,77.76,0.58
2017/7/17 0:00,2697.63,2821.82,2822.09,2690.51,10.33,105.42,-4.91
2017/7/14 0:00,2836.86,2874.03,2874.05,2832.75,6.77,75.67,-1.62
2017/7/13 0:00,2883.64,2868.61,2883.64,2865.93,7.14,78.57,0.34
2017/7/12 0:00,2873.79,2874.8,2881.45,2847.57,8.26,88.11,-0.19
2017/7/11 0:00,2879.15,2897.06,2902.5,2879.12,8.38,90.02,-0.74
2017/7/10 0:00,2900.69,2892.61,2910.82,2885.14,9.41,97.44,0.23
2017/7/7 0:00,2894.09,2887.38,2894.09,2882.03,6.24,69.7,-0.05
2017/7/6 0:00,2895.58,2885.26,2895.75,2865.91,7.13,78.15,0.29
2017/7/5 0:00,2887.18,2875.41,2887.35,2865.14,6.59,71.58,0.39
2017/7/4 0:00,2875.85,2877.78,2879.98,2864.6,7.01,76.03,-0.22
2017/7/3 0:00,2882.26,2860.65,2882.38,2848.3,8.67,91.54,0.95
2017/6/30 0:00,2855.13,2832.28,2856.01,2828.87,5.26,55.53,0.65
2017/6/29 0:00,2836.59,2838.58,2844.92,2833.76,4.89,49.86,-0.04
2017/6/28 0:00,2837.66,2844.75,2845.88,2829.12,5.4,57.5,-0.47
2017/6/27 0:00,2851.08,2853.98,2860.64,2846.11,5.11,52.38,-0.06
2017/6/26 0:00,2852.76,2823.44,2852.89,2819.51,6.36,63.83,0.95
2017/6/23 0:00,2825.8,2814.19,2825.8,2793.93,6.14,61.06,0.24
2017/6/22 0:00,2818.91,2856.85,2859.71,2818.91,7.22,70.24,-1.36
2017/6/21 0:00,2857.81,2853.61,2857.81,2837.33,5.48,55.14,0.35
2017/6/20 0:00,2847.82,2853.62,2858.64,2841.77,6.16,59.15,-0.2
2017/6/19 0:00,2853.64,2833.66,2853.64,2833.43,6.48,61.47,0.71
2017/6/16 0:00,2833.38,2837.62,2841.06,2824.9,5.17,50.85,-0.19
2017/6/15 0:00,2838.73,2812.94,2843.93,2812.88,6.46,66.06,0.73
2017/6/14 0:00,2818.07,2822.43,2824.59,2807.11,5.88,64.49,-0.26
2017/6/13 0:00,2825.28,2797.03,2832.25,2797.03,6.02,63.2,0.78
2017/6/12 0:00,2803.46,2802.52,2821.55,2794.68,6.11,66.54,-0.45
2017/6/9 0:00,2816.15,2813.11,2821.77,2803.85,5.56,59.81,-0.01
2017/6/8 0:00,2816.56,2815.03,2821.32,2809.77,6.34,65.19,0
2017/6/7 0:00,2816.57,2768.31,2816.9,2765.35,7.21,74.5,1.71
2017/6/6 0:00,2769.14,2748.08,2769.14,2742.06,4.2,44.64,0.66
2017/6/5 0:00,2751.07,2747.68,2760.86,2745.08,4.29,44.55,0.24
2017/6/2 0:00,2744.53,2728.84,2750.87,2708.16,5.47,53.53,0.3
2017/6/1 0:00,2736.32,2777.24,2777.84,2735.98,5.88,59.29,-1.72
2017/5/31 0:00,2784.25,2795.19,2803.79,2780.41,5.75,63.44,0.19
2017/5/26 0:00,2779.01,2767.94,2783.39,2754.14,5.78,63.02,-0.53
2017/5/25 0:00,2793.91,2779.35,2797.48,2742.73,5.88,66.3,0.34
2017/5/24 0:00,2784.32,2766.55,2784.72,2734.57,5.99,66.99,0.4
2017/5/23 0:00,2773.36,2816.29,2822.54,2771.95,6.44,69.16,-1.67
2017/5/22 0:00,2820.45,2850.74,2863.73,2813.15,5.83,68.73,-1.09
2017/5/19 0:00,2851.61,2859.5,2865.77,2843.55,4.29,50.16,-0.33
2017/5/18 0:00,2861.12,2857.78,2880.87,2856.52,5.23,62.61,-0.56
2017/5/17 0:00,2877.1,2863.44,2890.4,2862.38,6.87,74.77,0.27
2017/5/16 0:00,2869.41,2825.72,2869.63,2805.49,6.6,70.72,1.36
2017/5/15 0:00,2830.86,2826.12,2833.17,2824.26,5.14,58.04,0.29
2017/5/12 0:00,2822.8,2802.54,2822.8,2783.92,5.36,55.26,0.39
2017/5/11 0:00,2811.82,2806.97,2812.43,2742.85,7.24,70.52,-0.38
2017/5/10 0:00,2822.42,2873.13,2888.16,2822.42,5.88,62.44,-1.8
2017/5/9 0:00,2874.26,2870.3,2875.45,2835.32,5.51,58.4,-0.19
2017/5/8 0:00,2879.77,2954.63,2955.88,2878.67,6.25,66.68,-2.77
2017/5/5 0:00,2961.76,2995.14,2999.18,2961.65,5.91,61.17,-1.32
2017/5/4 0:00,3001.33,3015.55,3025.93,2997.72,6.17,62.24,-0.73
2017/5/3 0:00,3023.36,3033.31,3041.57,3014.54,6.87,70.34,-0.53
2017/5/2 0:00,3039.35,3034.87,3043.74,3026.31,6.41,62.73,0.02
2017/4/28 0:00,3038.83,3027.24,3038.83,3027.24,6.61,65.51,0.08
2017/4/27 0:00,3036.46,3023.28,3042.24,2979.5,8.25,81.67,0.21
2017/4/26 0:00,3029.99,3009.28,3030.73,3008.81,6.47,65.74,0.65
2017/4/25 0:00,3010.51,3006.42,3026.88,3002,6.37,61.91,0.17
2017/4/24 0:00,3005.3,3058.99,3059.26,2998.77,6.93,66.82,-2.03
2017/4/21 0:00,3067.55,3079.72,3087.06,3060.6,6.03,60.23,-0.32
2017/4/20 0:00,3077.32,3080.4,3097.8,3051.66,7.69,76.08,-0.13
2017/4/19 0:00,3081.43,3120.67,3120.67,3048.24,8.79,93.41,-1.58
2017/4/18 0:00,3130.74,3163.96,3168.41,3128.35,7.69,82.3,-1.18
2017/4/17 0:00,3168.07,3199.06,3199.06,3155.16,8.22,89.29,-1.23
2017/4/14 0:00,3207.59,3238.38,3239.21,3204.33,10.39,103.75,-0.98
2017/4/13 0:00,3239.33,3226.91,3243.89,3224.25,10.73,107.02,0.21
2017/4/12 0:00,3232.55,3246.79,3248.39,3228.07,10.37,104.09,-0.64
2017/4/11 0:00,3253.44,3242.2,3253.44,3214.4,12.25,126.78,0.3
2017/4/10 0:00,3243.72,3270.93,3271.24,3241.2,11.79,120.9,-0.93
2017/4/7 0:00,3274.23,3288.62,3288.89,3272.75,9.89,106.8,-0.42
2017/4/6 0:00,3288.14,3274.51,3289.78,3264.9,11.42,113.41,0.5
2017/3/31 0:00,3222.3,3222.69,3228.8,3208.58,7.55,92.08,0.01
2017/3/30 0:00,3222.11,3258.09,3258.09,3215.49,10.63,127.38,-1.3
2017/3/29 0:00,3264.57,3287.06,3291,3261.91,8.85,113.95,-0.79
2017/3/28 0:00,3290.71,3292.71,3305.09,3289.1,7.88,105.86,-0.2
2017/3/27 0:00,3297.42,3314.92,3316.33,3292.56,8.43,117.37,-0.55
2017/3/24 0:00,3315.59,3301.95,3315.63,3293.4,8.53,113.84,0.45
2017/3/23 0:00,3300.75,3294.16,3320.64,3282.4,8.6,130.65,0.32
2017/3/22 0:00,3290.11,3294.92,3299.21,3271.48,7.12,97.7,-0.43
2017/3/21 0:00,3304.46,3294.62,3304.46,3290.41,6.3,88.32,0.3
2017/3/20 0:00,3294.73,3277.35,3294.88,3277.32,6.35,86.26,0.5
2017/3/17 0:00,3278.37,3298.24,3303.21,3277.23,6.94,93.06,-0.49
2017/3/16 0:00,3294.59,3275.26,3294.59,3275.25,6.12,80.39,0.69
2017/3/15 0:00,3272.03,3273.84,3276.16,3261.48,5.13,67.24,-0.25
2017/3/14 0:00,3280.27,3293.1,3293.78,3275.16,5.98,80.96,-0.34
2017/3/13 0:00,3291.53,3277.12,3291.53,3255.93,6.68,85.67,0.34
2017/3/10 0:00,3280.24,3283.83,3292.23,3275.36,7.15,92.22,-0.2
2017/3/9 0:00,3286.87,3319.16,3320.14,3280.2,8.42,107.16,-1.08
2017/3/8 0:00,3322.79,3334.45,3335.74,3313.68,7.64,96.48,-0.34
2017/3/7 0:00,3334.01,3324.13,3334.01,3315.96,7.58,98,0.31
2017/3/6 0:00,3323.55,3302.94,3323.58,3302.71,7.04,90.56,0.61
2017/3/3 0:00,3303.28,3293.35,3304.63,3284.52,6.45,81.21,0.04
2017/3/2 0:00,3302.12,3330.69,3331.19,3301.66,7.48,95.44,-0.76
2017/3/1 0:00,3327.37,3324.13,3333.04,3316.81,7.9,104.73,0.02
2017/2/28 0:00,3326.82,3314.45,3326.82,3313.96,7.36,97.65,0.34
2017/2/27 0:00,3315.39,3334.62,3340.47,3314.06,7.99,109.34,-0.72
2017/2/24 0:00,3339.3,3314.37,3342.88,3311.23,9.61,130.58,0.64
2017/2/23 0:00,3318.15,3329.78,3331.2,3300.41,9.72,125.42,-0.5
2017/2/22 0:00,3334.92,3316.75,3341.21,3314.92,10.8,147.71,0.5
2017/2/21 0:00,3318.28,3295.93,3318.38,3291.89,9.48,121.5,0.85
2017/2/20 0:00,3290.41,3267.23,3290.41,3264.28,7.9,103.31,0.87
2017/2/17 0:00,3261.96,3289.48,3289.48,3260.36,8.31,98.88,-0.97
2017/2/16 0:00,3293.99,3272.18,3296.58,3271.05,9.22,104.78,0.52
2017/2/15 0:00,3276.96,3301.33,3304.36,3273.4,10.21,126.92,-0.91
2017/2/14 0:00,3307,3317.18,3317.31,3296.33,9.06,107.01,-0.33
2017/2/13 0:00,3317.87,3303.42,3317.87,3291.86,9.19,121.16,0.31
2017/2/10 0:00,3307.57,3305.66,3315.82,3302.33,10,132.37,0.02
2017/2/9 0:00,3307.01,3288.31,3308.3,3286.01,8.14,112.07,0.53
2017/2/8 0:00,3289.62,3270.78,3289.62,3253.67,7.18,100.25,0.44
2017/2/7 0:00,3275.28,3284.52,3284.59,3260.99,7.37,96.75,-0.32
2017/2/6 0:00,3285.69,3263.43,3295.73,3263.2,9.32,115.34,1.15
2017/2/3 0:00,3248.2,3255.2,3260.22,3237.59,4.13,50.51,-0.4
2017/1/26 0:00,3261.28,3247.08,3261.35,3245.86,5.18,59.57,0.5
2017/1/25 0:00,3244.94,3229.9,3248.25,3223.02,4.85,63.47,0.31
2017/1/24 0:00,3234.9,3245.97,3247.6,3228.38,6.23,76.98,-0.29
2017/1/23 0:00,3244.39,3224.36,3252.51,3223.51,6.22,76.6,0.67
2017/1/20 0:00,3222.73,3179.39,3229.73,3177.78,5.64,70,1.3
2017/1/19 0:00,3181.35,3189.8,3200.83,3176.2,5.5,65.12,-0.48
2017/1/18 0:00,3196.61,3203.64,3215.11,3190.92,6.29,75.19,-0.39
2017/1/17 0:00,3209,3179.81,3209,3142.95,7.1,85.82,0.67
2017/1/16 0:00,3187.55,3259.85,3259.85,3112.1,10.77,125.52,-2.31
2017/1/13 0:00,3263,3323.62,3327.78,3258.89,8.08,99.93,-1.91
2017/1/12 0:00,3326.66,3342.93,3359.05,3324.91,7.87,101.79,-0.54
2017/1/11 0:00,3344.89,3366.76,3376.55,3342.46,7.86,102.67,-0.97
2017/1/10 0:00,3377.76,3396.67,3402.5,3376.81,9.53,121.4,-0.64
2017/1/9 0:00,3399.36,3406.89,3407.06,3375.97,8.8,114.3,-0.33
2017/1/6 0:00,3410.66,3412.29,3417.89,3401.37,9.56,126.32,-0.33
2017/1/5 0:00,3421.9,3421.3,3433.15,3410.13,10.61,138.26,-0.06
2017/1/4 0:00,3423.82,3393.08,3424.67,3392.1,10.11,136.49,1.04
2017/1/3 0:00,3388.74,3362.02,3394.79,3361.52,9.04,124.71,0.97
2016/12/30 0:00,3356.24,3345.48,3369.87,3340.03,7.18,113.67,0.28
2016/12/29 0:00,3347.02,3342.51,3355.19,3329.22,6.85,102.47,0.05
2016/12/28 0:00,3345.47,3361.98,3368.01,3340.6,7.17,97.67,-0.55
2016/12/27 0:00,3364.02,3367.15,3375.29,3362.87,7.56,99.37,-0.26
2016/12/26 0:00,3372.79,3355.66,3372.79,3326.86,9.31,119,0.18
2016/12/23 0:00,3366.76,3395.91,3398.33,3365.91,9.78,123.62,-1.08
2016/12/22 0:00,3403.39,3415.82,3416.07,3395.83,9.71,129.17,-0.5
2016/12/21 0:00,3420.6,3397.06,3438.73,3396.73,13.08,166.86,0.89
2016/12/20 0:00,3390.48,3411.18,3411.21,3375.22,10.73,135.5,-0.83
2016/12/19 0:00,3418.93,3398.81,3427.64,3387.42,15.14,191.3,0.86
2016/12/16 0:00,3389.7,3344.26,3395.41,3342.74,12.16,144.16,1.29
2016/12/15 0:00,3346.45,3312.51,3357.46,3307.45,10.16,144.28,0.72
2016/12/14 0:00,3322.39,3341.69,3361.26,3314.82,12.64,172.17,-0.71
2016/12/13 0:00,3346.07,3286.41,3349.32,3258.31,12.84,165.63,1.5
2016/12/12 0:00,3296.63,3396.97,3424.03,3292.14,12.49,153.41,-2.73
2016/12/9 0:00,3389.22,3381.93,3395.21,3379.81,7.01,94.91,0.11
2016/12/8 0:00,3385.55,3408.6,3408.6,3381.64,7.66,95.88,-0.37
2016/12/7 0:00,3397.98,3366.91,3397.98,3363.37,7.25,88.59,1.05
2016/12/6 0:00,3362.55,3371.65,3384.71,3360.47,6.28,78.91,-0.21
2016/12/5 0:00,3369.46,3344.09,3394.12,3339.6,8.36,100.84,-0.19
2016/12/2 0:00,3375.81,3441.82,3441.82,3372.51,9.05,112.47,-1.84
2016/12/1 0:00,3438.94,3415.16,3438.94,3415.16,8.49,107.56,0.72
2016/11/30 0:00,3414.22,3412.13,3425.83,3398.43,10.1,124.75,-0.15
2016/11/29 0:00,3419.5,3446.98,3462.73,3418.15,12.77,158.6,-1.15
2016/11/28 0:00,3459.27,3426.04,3480.12,3417.6,12.72,159.68,1.14
2016/11/25 0:00,3420.29,3410.29,3420.5,3356.57,11.88,152.27,0.37
2016/11/24 0:00,3407.7,3418.7,3432.29,3399.36,11.78,146.1,-0.24
2016/11/23 0:00,3415.99,3422.52,3432.28,3409.24,11.99,145.2,-0.22
2016/11/22 0:00,3423.65,3406.14,3423.7,3401.85,9.93,135.13,0.63
2016/11/21 0:00,3402.27,3403.22,3410.76,3393.09,9.96,138.18,-0.25
2016/11/18 0:00,3410.73,3426.99,3427.74,3408.3,8.62,118.14,-0.49
2016/11/17 0:00,3427.43,3430.5,3432.57,3411.58,8.74,114.04,-0.27
2016/11/16 0:00,3436.74,3437.47,3445.79,3427.27,11.23,141.67,-0.08
2016/11/15 0:00,3439.35,3423.68,3439.35,3415.08,12.37,148.75,0.42
2016/11/14 0:00,3424.83,3406.73,3434.61,3406.54,13.06,160.77,0.26
2016/11/11 0:00,3416.01,3386.56,3416.71,3386.56,14.28,168.91,0.76
2016/11/10 0:00,3390.29,3371.35,3390.29,3356.43,12.38,137.9,0.95
2016/11/9 0:00,3358.47,3373.78,3381.05,3313.61,12.3,141.89,-0.52
2016/11/8 0:00,3375.93,3367.45,3381.12,3356.72,11.25,123.83,0.54
2016/11/7 0:00,3357.76,3346.39,3366.88,3339.26,10.35,121.39,0.11
2016/11/4 0:00,3354.22,3364.28,3373.17,3347.34,11.08,134.98,-0.26
2016/11/3 0:00,3363.11,3342.55,3381.86,3340.9,11.65,149.08,0.39
2016/11/2 0:00,3350.2,3366.05,3373.28,3348.02,9.83,125.8,-0.78
2016/11/1 0:00,3376.6,3325.66,3376.6,3325.21,10.08,127.57,1.57
2016/10/31 0:00,3324.52,3330.07,3331.18,3305.65,7.86,91.89,-0.28
2016/10/28 0:00,3333.93,3359.66,3365.93,3333.34,9.75,113.16,-0.83
2016/10/27 0:00,3361.74,3356.18,3364.35,3351.34,9.57,108.7,-0.05
2016/10/26 0:00,3363.58,3347.96,3366.21,3346.45,11.7,130.84,0.41
2016/10/25 0:00,3349.78,3339.68,3352.05,3336.64,9.24,108.5,0.31
2016/10/24 0:00,3339.34,3322,3343.75,3313.88,8.86,103.44,0.48
2016/10/21 0:00,3323.31,3326.5,3332.21,3292.2,8.26,100.05,-0.16
2016/10/20 0:00,3328.78,3320.95,3331.63,3313.17,9.32,105.36,0.28
2016/10/19 0:00,3319.65,3324.2,3330.94,3308.89,8.91,108.72,-0.07
2016/10/18 0:00,3321.87,3272.05,3321.93,3272.05,8.68,103.71,1.38
2016/10/17 0:00,3276.69,3312.34,3316.41,3270.34,8.22,97.35,-0.97
2016/10/14 0:00,3308.85,3297.33,3308.95,3275.82,7.08,84.01,0.44
2016/10/13 0:00,3294.32,3305.14,3312.53,3289.26,6.13,76.09,-0.22
2016/10/12 0:00,3301.65,3295.99,3302.93,3285,7.01,80.55,-0.02
2016/10/11 0:00,3302.41,3289.93,3302.7,3285.85,7.71,87.25,0.47
2016/10/10 0:00,3287.01,3236.43,3287.3,3236.33,8.01,89.46,2.11
2016/9/30 0:00,3219.01,3201.73,3220.56,3201.32,5.18,58.88,0.51
2016/9/29 0:00,3202.61,3195.11,3219.54,3194.68,5.33,60.97,0.36
2016/9/28 0:00,3191.25,3199.49,3200.03,3184.22,4.77,58.37,-0.08
2016/9/27 0:00,3193.86,3174.25,3193.94,3156.61,5.96,66.49,0.56
2016/9/26 0:00,3175.96,3243.76,3245.33,3175.21,7.34,82.32,-2.29
2016/9/23 0:00,3250.36,3269.27,3272.8,3249.28,6.53,74.22,-0.46
2016/9/22 0:00,3265.46,3268.53,3280.26,3260.3,7.29,82.53,0.44
2016/9/21 0:00,3251.2,3257.88,3260.64,3245.91,6.15,67.19,-0.31
2016/9/20 0:00,3261.39,3254.94,3263.97,3247.7,6.95,76.47,0.22
2016/9/19 0:00,3254.37,3222.75,3254.41,3222.66,5.96,67.6,1.11
2016/9/14 0:00,3218.78,3219.96,3237.59,3210.54,6.06,67.16,-0.55
2016/9/13 0:00,3236.72,3233.42,3241.13,3215.77,6.74,75.47,0.64
2016/9/12 0:00,3216.01,3255.72,3260.8,3215.52,9.88,106.65,-2.69
2016/9/9 0:00,3304.93,3328.46,3340.49,3304.91,7.97,88.25,-0.74
2016/9/8 0:00,3329.58,3318.85,3331.09,3315.77,7.67,82.28,0.21
2016/9/7 0:00,3322.52,3331.38,3340.91,3317.96,9.7,108.73,-0.31
2016/9/6 0:00,3332.91,3294.64,3332.93,3263.72,8.14,97.22,1.11
2016/9/5 0:00,3296.41,3300.25,3313.57,3292.73,7.17,82.26,0.16
2016/9/2 0:00,3291.06,3299.47,3313.37,3275.89,6.27,80.64,-0.36
2016/9/1 0:00,3303.05,3328.24,3332.74,3302.77,6.57,77.52,-0.81
2016/8/31 0:00,3329.87,3325.81,3331.29,3308.43,7.89,89.2,0.16
2016/8/30 0:00,3324.47,3318.76,3334.23,3313.22,6.71,79.16,0.29
2016/8/29 0:00,3314.85,3302.11,3320.94,3295.03,6.99,83.7,0.42
2016/8/26 0:00,3301.04,3310.17,3322.91,3296.76,7.49,96.09,-0.1
2016/8/25 0:00,3304.45,3303.24,3307.1,3270.14,8.72,106.65,-0.42
2016/8/24 0:00,3318.51,3319.74,3332.95,3310.85,7.71,95.5,0.08
2016/8/23 0:00,3316,3305.6,3324.77,3294.05,8.77,102.88,0.32
2016/8/22 0:00,3305.31,3346.81,3351.28,3304.16,9.26,114.66,-1.19
2016/8/19 0:00,3344.98,3330.08,3352.16,3324.51,10.04,122.27,0.43
2016/8/18 0:00,3330.52,3325.84,3337.66,3319.79,10.6,128.15,0.03
2016/8/17 0:00,3329.55,3317.97,3329.84,3302.09,10.69,132.98,0.34
2016/8/16 0:00,3318.22,3294.17,3321.41,3294.05,11.84,140.11,0.79
2016/8/15 0:00,3292.36,3237.53,3297.19,3226.45,12.15,143.91,1.74
2016/8/12 0:00,3236.12,3207.6,3236.28,3200.06,7.88,88.44,0.72
2016/8/11 0:00,3213,3250.91,3255.77,3213,8.92,100.25,-1.29
2016/8/10 0:00,3254.94,3281.37,3285.71,3252.46,8.87,104.5,-0.9
2016/8/9 0:00,3284.4,3256.65,3285.79,3256.64,9.18,109.84,0.91
2016/8/8 0:00,3254.71,3218.9,3254.76,3199.96,8.03,95.39,0.96
2016/8/5 0:00,3223.63,3226.29,3241.98,3218.73,7.12,86.52,-0.1
2016/8/4 0:00,3226.72,3214.72,3231.13,3207.35,7.95,94.58,0.21
2016/8/3 0:00,3220.02,3200.47,3223.31,3192.17,7.76,95.96,0.4
2016/8/2 0:00,3207.04,3171.77,3207.06,3171.67,6.26,79.75,0.98
2016/8/1 0:00,3176.05,3206.55,3207.17,3144.28,8.87,103.84,-1.44
2016/7/29 0:00,3222.34,3241.94,3243.4,3204.98,8.1,105.01,-0.6
2016/7/28 0:00,3241.88,3220.49,3259.85,3202.32,10.76,130.71,0.47
2016/7/27 0:00,3226.87,3358.39,3363.02,3175.84,16.16,188.97,-3.91
2016/7/26 0:00,3358.17,3314.31,3358.53,3314.14,9.64,116.52,1.23
2016/7/25 0:00,3317.27,3309.75,3331.82,3294.7,8.58,108.46,0.18
2016/7/22 0:00,3311.2,3354.98,3357.5,3307.25,8.9,106.68,-1.5
2016/7/21 0:00,3361.66,3368.4,3385.85,3352.94,10.25,133.99,-0.12
2016/7/20 0:00,3365.58,3368.17,3382.57,3358.51,10.16,127.15,-0.09
2016/7/19 0:00,3368.78,3358.08,3370.71,3340.85,12.8,163.23,0.04
2016/7/18 0:00,3367.42,3335.93,3373.69,3317.7,14.47,183.06,0.73
2016/7/15 0:00,3343.1,3358.14,3367.46,3332.23,12.21,143.57,0.18
2016/7/14 0:00,3337.15,3341.66,3347.48,3316.1,10.53,121.34,-0.13
2016/7/13 0:00,3341.41,3324.39,3351.34,3319.26,13.82,157.46,0.62
2016/7/12 0:00,3320.8,3289.86,3321.12,3253.61,11.53,141.62,0.88
2016/7/11 0:00,3291.91,3315.42,3326.23,3287.79,10.94,136.01,-0.66
2016/7/8 0:00,3313.78,3334.89,3334.89,3301.53,10.5,128.28,-0.9
2016/7/7 0:00,3343.94,3326.62,3368.28,3325.47,16.53,198.3,0.5
2016/7/6 0:00,3327.27,3253.38,3327.34,3253.31,15.84,182.64,1.82
2016/7/5 0:00,3267.72,3266.55,3271.31,3240.35,15.01,174.39,0.38
2016/7/1 0:00,3181.86,3178.44,3191.49,3166.95,9.56,121.07,0.28
2016/6/30 0:00,3173.1,3162.95,3187.43,3158.27,10.74,129.91,0.5
2016/6/29 0:00,3157.16,3155.24,3164.3,3142.59,11.22,130.58,0.43
2016/6/28 0:00,3143.67,3108.21,3144.48,3098.46,11.75,132.69,0.69
2016/6/27 0:00,3122.01,3042.98,3122.01,3042.98,9.75,110.46,1.87
2016/6/24 0:00,3064.82,3109.86,3126.33,2983.22,11.85,124.34,-1.58
2016/6/23 0:00,3114.16,3156.09,3156.97,3104.89,8.18,96.44,-1.48
2016/6/22 0:00,3161.02,3125.64,3161.33,3112.39,7.83,92.71,1.04
2016/6/21 0:00,3128.43,3177.45,3191.06,3115.43,10.21,122.38,-1.03
2016/6/20 0:00,3161.11,3156.72,3169.12,3131.33,9.1,109.15,0.16
2016/6/17 0:00,3156.12,3128.32,3167.43,3127.77,9.97,121.76,0.85
2016/6/16 0:00,3129.44,3131.05,3145.57,3115.19,10.6,120.93,-0.29
2016/6/15 0:00,3138.43,3021.14,3150.15,3017.64,11.34,136.96,2.61
2016/6/14 0:00,3058.64,3007.43,3058.71,3007.43,8.68,102.14,1.26
2016/6/13 0:00,3020.56,3111.18,3129.64,3020.56,8.74,111.58,-3.99
2016/6/8 0:00,3146.03,3170.62,3170.63,3120.28,7.68,107.55,-0.93
2016/6/7 0:00,3175.72,3174.58,3179.05,3156.59,8.22,115.56,0.06
2016/6/6 0:00,3173.89,3170.83,3176.24,3153.82,8.93,119.17,0.16
2016/6/3 0:00,3168.75,3148.34,3183.8,3126.68,10.99,153.69,0.79
2016/6/2 0:00,3144.06,3137.8,3145.89,3117.11,8.78,120.96,0.13
2016/6/1 0:00,3139.97,3123.23,3149.68,3119.19,10.8,148.27,0.54
2016/5/31 0:00,3123.11,3015.4,3123.11,3014.76,10.69,143.15,3.64
2016/5/30 0:00,3013.52,3022.86,3034.05,2985.1,5.21,73.33,-0.7
2016/5/27 0:00,3034.9,3024.88,3053.04,3013.52,5.59,81.97,0.12
2016/5/26 0:00,3031.25,3018.14,3032.54,2955.77,6.46,91.9,0.13
2016/5/25 0:00,3027.34,3072.25,3083.08,3009.26,6.4,94.62,-1
2016/5/24 0:00,3058.01,3086.33,3086.42,3023.62,7.36,102.16,-1.01
2016/5/23 0:00,3089.29,3057.83,3090.19,3057.41,7.45,103,1.09
2016/5/20 0:00,3055.85,3014.08,3055.85,2998.03,6.1,82.87,0.46
2016/5/19 0:00,3041.96,3036.04,3078.12,3030.06,6.67,94.47,0.03
2016/5/18 0:00,3041.16,3117.65,3117.84,3000.47,8.58,116.26,-3.3
2016/5/17 0:00,3145.07,3185.98,3188.85,3143.61,8.97,135.82,-1.23
2016/5/16 0:00,3184.3,3075.34,3184.47,3075.31,9.58,137.05,3.32
2016/5/13 0:00,3081.96,3066.69,3116.59,3056.88,8.79,114.29,-0.13
2016/5/12 0:00,3085.9,3061.77,3093.57,3000.55,9.3,127.22,-1
2016/5/11 0:00,3116.95,3068.85,3163.26,3067.77,11.8,171.22,2.52
2016/5/10 0:00,3040.34,3003.13,3051.32,2997.83,6.23,88.7,0.94
2016/5/9 0:00,3012.01,3095.23,3095.23,2997.7,8.67,118.6,-3.67
